CNumber,Target,Screen Conc(10.0),% Activity Remaining,Standard Deviation
171,MKK6,10.0,94,10
171,ERK1,10.0,73,4
171,IR,10.0,93,5
171,IRR,10.0,83,8
171,TrkA,10.0,92,1
171,JNK2,10.0,88,2
171,JNK3,10.0,82,10
171,p38 alpha MAPK,10.0,102,16
171,p38 beta MAPK,10.0,98,14
171,p38 gamma MAPK,10.0,95,5
171,p38 delta MAPK,10.0,90,4
171,ERK8,10.0,104,20
171,RSK1,10.0,95,12
171,RSK2,10.0,96,2
171,PDK1,10.0,94,7
171,PKB alpha ,10.0,119,15
171,PKB beta ,10.0,88,5
171,SGK1,10.0,112,7
171,S6K1,10.0,85,12
171,PKA,10.0,81,8
171,ROCK 2,10.0,81,12
171,PRK2,10.0,92,13
178,MKK1,10.0,92,9
178,MKK2,10.0,94,6
178,MKK6,10.0,92,6
178,ERK1,10.0,106,5
178,ERK2,10.0,86,0
178,JNK1,10.0,85,1
178,JNK2,10.0,87,8
178,JNK3,10.0,91,3
178,p38 alpha MAPK,10.0,88,1
178,p38 beta MAPK,10.0,70,2
178,p38 gamma MAPK,10.0,104,25
178,p38 delta MAPK,10.0,98,6
178,ERK8,10.0,100,5
178,RSK1,10.0,80,8
178,RSK2,10.0,94,2
178,PDK1,10.0,80,2
178,PKB alpha ,10.0,83,1
178,PKB beta ,10.0,82,1
178,SGK1,10.0,78,11
178,S6K1,10.0,94,9
178,PKA,10.0,95,12
178,ROCK 2,10.0,76,0
178,PRK2,10.0,86,2
178,PKC alpha ,10.0,113,11
178,PKC gamma ,10.0,114,5
178,PKC zeta ,10.0,95,4
178,PKD1,10.0,82,0
178,STK33,10.0,98,13
178,MSK1,10.0,97,22
178,MNK1,10.0,79,2
178,MNK2,10.0,80,14
178,MAPKAP-K2 ,10.0,88,2
178,MAPKAP-K3,10.0,102,0
178,PRAK,10.0,92,9
178,CAMKK beta ,10.0,86,4
178,CAMK1,10.0,80,2
178,SmMLCK,10.0,103,9
178,PHK,10.0,44,3
178,DAPK1,10.0,88,12
178,CHK1,10.0,107,2
178,CHK2,10.0,89,9
178,GSK3 beta ,10.0,88,9
178,CDK2-Cyclin A,10.0,86,5
178,PLK1,10.0,97,4
178,Aurora A,10.0,105,9
178,Aurora B,10.0,75,3
178,LKB1,10.0,124,7
178,AMPK,10.0,82,2
178,MARK1,10.0,81,9
178,MARK2,10.0,81,5
178,MARK3,10.0,72,18
178,MARK4,10.0,86,2
178,BRSK1,10.0,90,8
178,BRSK2,10.0,90,1
178,MELK,10.0,80,11
178,NUAK1,10.0,78,14
178,CK1 delta ,10.0,81,3
178,CK2,10.0,82,2
178,DYRK1A,10.0,88,10
178,DYRK2,10.0,94,11
178,DYRK3,10.0,97,1
178,NEK2a,10.0,94,12
178,NEK6,10.0,82,2
178,IKK beta ,10.0,97,9
178,IKK epsilon ,10.0,91,6
178,TBK1,10.0,81,1
178,PIM1,10.0,88,4
178,PIM2,10.0,94,12
178,PIM3,10.0,92,11
178,SRPK1,10.0,90,1
178,EF2K,10.0,83,10
178,HIPK1,10.0,111,10
178,HIPK2,10.0,88,7
178,HIPK3,10.0,118,5
178,CLK2,10.0,79,6
178,PAK2,10.0,92,6
178,PAK4,10.0,77,6
178,PAK5,10.0,94,19
178,PAK6,10.0,68,1
178,MST2,10.0,100,3
178,MST4,10.0,122,6
178,GCK,10.0,44,48
178,MINK1,10.0,73,5
178,MEKK1,10.0,92,1
178,MLK1,10.0,75,0
178,MLK3,10.0,99,6
178,TAO1,10.0,113,21
178,ASK1,10.0,81,2
178,TAK1,10.0,127,18
178,IRAK4,10.0,79,3
178,RIPK2,10.0,91,10
178,TTK,10.0,93,10
178,MPSK1,10.0,102,17
178,Src,10.0,86,0
178,Lck,10.0,81,1
178,CSK,10.0,69,10
178,YES1,10.0,82,2
178,ABL,10.0,101,3
178,BTK,10.0,90,11
178,JAK2,10.0,104,13
178,SYK,10.0,66,7
178,ZAP70,10.0,84,11
178,TIE2,10.0,98,0
178,BRK,10.0,96,6
178,EPH-A2,10.0,98,6
178,EPH-A4,10.0,69,7
178,EPH-B1,10.0,75,8
178,EPH-B2,10.0,95,8
178,EPH-B3,10.0,62,16
178,EPH-B4,10.0,91,5
178,FGF-R1,10.0,69,7
178,HER4,10.0,72,6
178,IGF-1R,10.0,87,15
178,IR,10.0,58,3
178,IRR,10.0,104,10
178,TrkA,10.0,95,0
178,VEGFR1,10.0,64,3
80,AMPK,10.0,102,2
80,MARK3,10.0,98,0
80,BRSK2,10.0,85,1
80,MELK,10.0,89,2
80,CK1 delta ,10.0,101,5
80,CK2,10.0,87,6
80,DYRK1A,10.0,94,3
80,DYRK2,10.0,107,0
80,DYRK3,10.0,82,3
80,NEK2a,10.0,86,0
80,NEK6,10.0,119,0
80,IKK beta ,10.0,96,1
80,PIM1,10.0,94,1
80,PIM2,10.0,105,3
80,PIM3,10.0,85,8
80,SRPK1,10.0,89,10
80,MST2,10.0,104,3
80,EF2K,10.0,75,10
80,PDK1,10.0,92,5
80,HIPK2,10.0,88,2
80,PKB beta ,10.0,68,7
80,HIPK3,10.0,102,4
80,PKB alpha ,10.0,91,4
80,PAK4,10.0,97,6
80,PAK5,10.0,99,4
80,PAK6,10.0,99,3
80,Src,10.0,110,6
80,Lck,10.0,111,2
80,CSK,10.0,110,1
80,FGF-R1,10.0,100,2
80,IRR,10.0,87,1
80,EPH-A2,10.0,96,5
80,MST4,10.0,112,5
80,SYK,10.0,125,5
80,YES1,10.0,92,5
80,IGF-1R,10.0,120,5
80,VEGFR1,10.0,88,9
80,BTK,10.0,89,11
80,IR,10.0,106,12
80,EPH-B3,10.0,104,1
80,TBK1,10.0,96,0
80,IKK epsilon ,10.0,86,7
80,GCK,10.0,89,5
80,IRAK4,10.0,99,6
80,NUAK1,10.0,101,2
80,MLK1,10.0,96,5
80,MINK1,10.0,99,11
80,MLK3,10.0,109,5
80,LKB1,10.0,110,7
80,HER4,10.0,104,0
80,TTK,10.0,106,4
80,RIPK2,10.0,112,7
80,Aurora A,10.0,102,4
80,PAK2,10.0,94,1
80,BRSK1,10.0,103,4
80,HIPK1,10.0,91,5
80,MARK2,10.0,109,1
80,MARK4,10.0,96,6
80,MKK1,10.0,109,3
80,ERK1,10.0,93,17
80,ERK2,10.0,92,14
80,JNK1,10.0,79,14
80,JNK2,10.0,88,9
80,JNK3,10.0,110,8
80,p38 alpha MAPK,10.0,102,0
80,p38 beta MAPK,10.0,88,9
80,p38 gamma MAPK,10.0,101,2
80,p38 delta MAPK,10.0,102,1
80,ERK8,10.0,103,13
80,RSK1,10.0,92,2
80,RSK2,10.0,92,11
80,SGK1,10.0,98,3
80,S6K1,10.0,99,8
80,PKA,10.0,93,0
80,ROCK 2,10.0,97,7
80,PRK2,10.0,90,0
80,PKC alpha ,10.0,96,0
80,PKC zeta ,10.0,83,11
80,PKD1,10.0,86,5
80,MSK1,10.0,90,2
80,MNK1,10.0,78,5
80,MNK2,10.0,102,7
80,MAPKAP-K2 ,10.0,96,5
80,MAPKAP-K3,10.0,114,0
80,PRAK,10.0,87,6
80,CAMKK beta ,10.0,86,1
80,CAMK1,10.0,94,10
80,SmMLCK,10.0,81,0
80,PHK,10.0,97,7
80,CHK1,10.0,103,2
80,CHK2,10.0,86,5
80,GSK3 beta ,10.0,101,0
80,CDK2-Cyclin A,10.0,93,1
80,PLK1,10.0,88,0
80,Aurora B,10.0,106,0
81,JNK2,10.0,95,10
81,p38 alpha MAPK,10.0,82,7
81,PAK5,10.0,108,3
81,p38 beta MAPK,10.0,95,4
81,p38 gamma MAPK,10.0,96,2
81,p38 delta MAPK,10.0,98,5
81,ERK8,10.0,94,11
81,RSK1,10.0,91,8
81,RSK2,10.0,100,1
81,PDK1,10.0,92,4
81,PKB alpha ,10.0,90,8
81,PKB beta ,10.0,97,8
81,SGK1,10.0,96,3
81,S6K1,10.0,100,11
81,PKA,10.0,95,1
81,ROCK 2,10.0,96,4
81,PRK2,10.0,82,2
81,PKC alpha ,10.0,104,7
81,PKC zeta ,10.0,83,7
81,MKK1,10.0,2,1
81,PKD1,10.0,94,10
81,ERK1,10.0,82,14
81,MSK1,10.0,87,11
81,ERK2,10.0,88,6
81,JNK1,10.0,107,9
81,MNK1,10.0,112,23
81,MNK2,10.0,97,8
81,MAPKAP-K2 ,10.0,96,13
81,PRAK,10.0,100,16
81,CAMKK beta ,10.0,95,11
81,CAMK1,10.0,104,5
81,SmMLCK,10.0,94,7
81,PHK,10.0,96,0
81,CHK1,10.0,81,17
81,CHK2,10.0,94,6
81,GSK3 beta ,10.0,92,2
81,CDK2-Cyclin A,10.0,94,4
81,PLK1,10.0,93,0
81,Aurora B,10.0,106,15
81,AMPK,10.0,95,0
81,HIPK2,10.0,92,10
81,MARK3,10.0,85,3
81,PAK4,10.0,106,2
81,BRSK2,10.0,94,4
81,MELK,10.0,100,3
81,CK1 delta ,10.0,115,19
81,CK2,10.0,93,1
81,DYRK1A,10.0,92,2
81,DYRK2,10.0,98,4
81,DYRK3,10.0,96,12
81,NEK2a,10.0,92,9
81,NEK6,10.0,87,13
81,IKK beta ,10.0,210,140
81,IKK epsilon ,10.0,93,0
81,TBK1,10.0,94,5
81,PIM1,10.0,93,1
81,PIM2,10.0,86,15
81,PIM3,10.0,95,5
81,SRPK1,10.0,98,1
81,EF2K,10.0,85,8
81,PAK6,10.0,98,2
81,MST2,10.0,102,6
81,MST4,10.0,108,1
81,Src,10.0,99,3
81,Lck,10.0,95,1
81,CSK,10.0,104,11
81,YES1,10.0,96,8
81,BTK,10.0,99,3
81,SYK,10.0,116,5
81,EPH-A2,10.0,86,6
81,EPH-B3,10.0,88,25
81,FGF-R1,10.0,80,1
81,IGF-1R,10.0,100,16
81,IR,10.0,103,2
81,IRR,10.0,90,1
81,VEGFR1,10.0,96,21
277,PKB beta ,10.0,49,8
277,MAPKAP-K2 ,10.0,113,14
277,SGK1,10.0,52,10
277,MAPKAP-K3,10.0,97,5
277,S6K1,10.0,13,3
277,PRAK,10.0,92,13
277,PKA,10.0,76,0
277,CAMKK beta ,10.0,21,2
277,ROCK 2,10.0,25,2
277,CAMK1,10.0,4,2
277,PRK2,10.0,79,6
277,SmMLCK,10.0,77,4
277,PKC alpha ,10.0,90,6
277,PHK,10.0,102,10
277,PKC gamma ,10.0,106,7
277,DAPK1,10.0,84,0
277,PKC zeta ,10.0,93,4
277,CHK1,10.0,110,2
277,PKD1,10.0,39,1
277,CHK2,10.0,68,4
277,STK33,10.0,80,5
277,GSK3 beta ,10.0,101,15
277,MSK1,10.0,21,2
277,CDK2-Cyclin A,10.0,100,1
277,MNK1,10.0,83,11
277,PLK1,10.0,95,0
277,MNK2,10.0,83,2
277,Aurora A,10.0,102,1
277,Aurora B,10.0,118,16
277,TLK1,10.0,92,5
277,LKB1,10.0,129,36
277,AMPK,10.0,85,2
277,MARK1,10.0,103,9
277,MARK2,10.0,85,4
277,MARK3,10.0,105,10
277,MARK4,10.0,89,1
277,BRSK1,10.0,109,7
277,BRSK2,10.0,89,0
277,MELK,10.0,64,4
277,NUAK1,10.0,85,4
277,CK1 delta ,10.0,94,13
277,CK2,10.0,99,2
277,DYRK1A,10.0,85,23
277,DYRK2,10.0,95,16
277,DYRK3,10.0,82,13
277,NEK2a,10.0,93,3
277,NEK6,10.0,73,7
277,IKK beta ,10.0,45,2
277,IKK epsilon ,10.0,80,26
277,TBK1,10.0,96,4
277,PIM1,10.0,87,10
277,PIM2,10.0,102,11
277,PIM3,10.0,99,4
277,SRPK1,10.0,73,8
277,EF2K,10.0,100,17
277,EIF2AK3,10.0,21,5
277,HIPK1,10.0,29,7
277,HIPK2,10.0,13,3
277,HIPK3,10.0,20,3
277,CLK2,10.0,76,7
277,PAK2,10.0,69,8
277,PAK4,10.0,78,5
277,PAK5,10.0,88,5
277,PAK6,10.0,94,19
277,MST2,10.0,91,14
277,MST4,10.0,32,1
277,GCK,10.0,9,5
277,MINK1,10.0,5,0
277,MEKK1,10.0,108,12
277,MLK1,10.0,40,4
277,MLK3,10.0,9,0
277,TAO1,10.0,27,7
277,ASK1,10.0,76,5
277,TAK1,10.0,4,1
277,IRAK1,10.0,33,10
277,IRAK4,10.0,89,17
277,RIPK2,10.0,14,4
277,OSR1,10.0,2,0
277,TTK,10.0,66,1
277,MPSK1,10.0,99,14
277,Src,10.0,3,1
277,Lck,10.0,6,8
277,CSK,10.0,8,4
277,YES1,10.0,11,0
277,ABL,10.0,1,0
277,BTK,10.0,34,9
277,JAK2,10.0,42,3
277,SYK,10.0,12,1
277,ZAP70,10.0,60,5
277,TIE2,10.0,60,3
277,BRK,10.0,7,2
277,EPH-A2,10.0,14,8
277,EPH-A4,10.0,8,0
277,EPH-B1,10.0,67,17
277,EPH-B2,10.0,3,0
277,EPH-B3,10.0,8,1
277,EPH-B4,10.0,43,5
277,FGF-R1,10.0,8,1
277,HER4,10.0,37,0
277,IGF-1R,10.0,6,1
277,IR,10.0,18,1
277,IRR,10.0,46,4
277,TrkA,10.0,43,2
277,VEGFR1,10.0,3,2
277,MKK1,10.0,93,8
277,MKK2,10.0,97,16
277,MKK6,10.0,133,2
277,ERK1,10.0,100,11
277,ERK2,10.0,106,0
277,JNK1,10.0,14,2
277,JNK2,10.0,5,2
277,JNK3,10.0,32,4
277,p38 alpha MAPK,10.0,3,2
277,p38 beta MAPK,10.0,9,0
277,p38 gamma MAPK,10.0,11,9
277,p38 delta MAPK,10.0,7,2
277,ERK8,10.0,45,7
277,RSK1,10.0,38,6
277,RSK2,10.0,76,1
277,PDK1,10.0,85,1
277,PKB alpha ,10.0,69,8
216,AMPK,10.0,20,3
216,NUAK1,10.0,32,4
216,MARK1,10.0,76,9
216,TSSK1,10.0,12,3
216,MARK2,10.0,31,4
216,CK1 delta ,10.0,18,2
216,MARK3,10.0,15,4
216,CK2,10.0,65,1
216,MARK4,10.0,10,4
216,TTBK1,10.0,93,5
216,BRSK1,10.0,26,1
216,DYRK1A,10.0,21,2
216,BRSK2,10.0,8,2
216,DYRK2,10.0,10,5
216,MELK,10.0,40,8
216,DYRK3,10.0,7,5
216,NEK2a,10.0,113,1
216,NEK6,10.0,42,5
216,IKK beta ,10.0,23,4
216,IKK epsilon ,10.0,48,9
216,TBK1,10.0,30,1
216,PIM1,10.0,65,7
216,PIM2,10.0,99,8
216,PIM3,10.0,42,4
216,SRPK1,10.0,46,5
216,EF2K,10.0,87,5
216,EIF2AK3,10.0,97,1
216,HIPK1,10.0,106,2
216,HIPK2,10.0,87,14
216,HIPK3,10.0,101,11
216,CLK2,10.0,51,8
216,PAK2,10.0,57,3
216,PAK4,10.0,74,3
216,PAK5,10.0,71,4
216,PAK6,10.0,81,9
216,MST2,10.0,98,0
216,MST4,10.0,95,1
216,GCK,10.0,44,1
216,MINK1,10.0,2,1
216,MEKK1,10.0,102,13
216,MLK1,10.0,103,12
216,MLK3,10.0,81,4
216,TESK1,10.0,93,9
216,TAO1,10.0,53,2
216,ASK1,10.0,21,5
216,TAK1,10.0,55,1
216,IRAK1,10.0,87,3
216,IRAK4,10.0,92,4
216,RIPK2,10.0,79,1
216,OSR1,10.0,73,6
216,TTK,10.0,79,7
216,MPSK1,10.0,84,12
216,Src,10.0,66,14
216,Lck,10.0,9,1
216,CSK,10.0,90,11
216,YES1,10.0,76,12
216,ABL,10.0,100,5
216,BTK,10.0,79,10
216,JAK2,10.0,89,6
216,SYK,10.0,92,10
216,ZAP70,10.0,109,1
216,TIE2,10.0,84,4
216,BRK,10.0,103,2
216,EPH-A2,10.0,82,10
216,EPH-A4,10.0,48,9
216,EPH-B1,10.0,99,1
216,EPH-B2,10.0,113,29
216,EPH-B3,10.0,94,5
216,EPH-B4,10.0,91,3
216,FGF-R1,10.0,82,1
216,HER4,10.0,73,0
216,IGF-1R,10.0,99,14
216,IR,10.0,93,11
216,IRR,10.0,97,9
216,TrkA,10.0,71,4
216,VEGFR1,10.0,68,1
216,MKK1,10.0,49,1
216,MKK2,10.0,115,2
216,MKK6,10.0,16,3
216,ERK1,10.0,10,2
216,ERK2,10.0,6,2
216,JNK1,10.0,38,18
216,JNK2,10.0,35,4
216,JNK3,10.0,31,4
216,p38 alpha MAPK,10.0,103,3
216,p38 beta MAPK,10.0,62,9
216,p38 gamma MAPK,10.0,58,2
216,p38 delta MAPK,10.0,50,1
216,ERK8,10.0,4,2
216,RSK1,10.0,2,2
216,RSK2,10.0,81,1
216,PDK1,10.0,107,14
216,PKB alpha ,10.0,94,11
216,PKB beta ,10.0,3,1
216,SGK1,10.0,90,13
216,S6K1,10.0,94,8
216,PKA,10.0,93,14
216,ROCK 2,10.0,51,1
216,PRK2,10.0,19,1
216,PKC alpha ,10.0,90,0
216,PKC gamma ,10.0,115,10
216,PKC zeta ,10.0,84,10
216,PKD1,10.0,5,0
216,STK33,10.0,66,0
216,MSK1,10.0,79,3
216,MNK1,10.0,7,5
216,MNK2,10.0,6,2
216,MAPKAP-K2 ,10.0,22,1
216,MAPKAP-K3,10.0,92,12
216,PRAK,10.0,65,11
216,CAMKK beta ,10.0,62,17
216,CAMK1,10.0,1,0
216,SmMLCK,10.0,10,5
216,PHK,10.0,5,1
216,DAPK1,10.0,40,10
216,CHK1,10.0,70,1
216,CHK2,10.0,88,10
216,GSK3 beta ,10.0,51,7
216,CDK2-Cyclin A,10.0,11,2
216,PLK1,10.0,111,1
216,Aurora A,10.0,112,8
216,Aurora B,10.0,115,14
216,TLK1,10.0,90,11
216,LKB1,10.0,71,6
82,SYK,10.0,62,40
82,YES1,10.0,85,2
82,IGF-1R,10.0,73,12
82,VEGFR1,10.0,117,18
82,BTK,10.0,66,21
82,IR,10.0,98,12
82,EPH-B3,10.0,93,10
82,TBK1,10.0,112,10
82,IKK epsilon ,10.0,94,9
82,MKK1,10.0,126,3
82,ERK1,10.0,89,3
82,ERK2,10.0,94,11
82,JNK1,10.0,94,6
82,JNK2,10.0,91,3
82,p38 alpha MAPK,10.0,87,1
82,p38 beta MAPK,10.0,85,3
82,p38 gamma MAPK,10.0,94,9
82,p38 delta MAPK,10.0,104,4
82,ERK8,10.0,60,6
82,RSK1,10.0,89,22
82,RSK2,10.0,93,9
82,PDK1,10.0,101,12
82,PKB alpha ,10.0,87,3
82,PKB beta ,10.0,97,15
82,SGK1,10.0,107,9
82,S6K1,10.0,104,1
82,PKA,10.0,98,4
82,ROCK 2,10.0,97,2
82,PRK2,10.0,67,8
82,PKC alpha ,10.0,88,0
82,PKC zeta ,10.0,101,2
82,PKD1,10.0,79,1
82,MSK1,10.0,95,4
82,MNK1,10.0,94,6
82,MNK2,10.0,143,58
82,MAPKAP-K2 ,10.0,78,6
82,PRAK,10.0,72,10
82,CAMKK beta ,10.0,45,6
82,CAMK1,10.0,108,13
82,SmMLCK,10.0,101,4
82,PHK,10.0,96,1
82,CHK1,10.0,97,14
82,CHK2,10.0,79,0
82,GSK3 beta ,10.0,84,19
82,CDK2-Cyclin A,10.0,59,1
82,PLK1,10.0,122,3
82,Aurora B,10.0,93,3
82,AMPK,10.0,92,3
82,MARK3,10.0,104,11
82,BRSK2,10.0,90,7
82,MELK,10.0,41,2
82,CK1 delta ,10.0,83,4
82,CK2,10.0,107,5
82,DYRK1A,10.0,50,5
82,DYRK2,10.0,76,5
82,DYRK3,10.0,51,7
82,NEK2a,10.0,98,22
82,NEK6,10.0,25,5
82,IKK beta ,10.0,98,9
82,PIM1,10.0,60,6
82,PIM2,10.0,108,17
82,PIM3,10.0,88,21
82,SRPK1,10.0,97,3
82,MST2,10.0,45,1
82,EF2K,10.0,115,16
82,HIPK2,10.0,95,0
82,PAK4,10.0,91,8
82,PAK5,10.0,80,5
82,PAK6,10.0,114,6
82,Src,10.0,89,13
82,Lck,10.0,43,12
82,CSK,10.0,89,1
82,FGF-R1,10.0,60,0
82,IRR,10.0,74,0
82,EPH-A2,10.0,96,6
82,MST4,10.0,98,4
267,BTK,10.0,96,11
267,EPH-B1,10.0,67,9
267,JAK2,10.0,116,27
267,EPH-B2,10.0,91,4
267,SYK,10.0,85,2
267,EPH-B3,10.0,82,9
267,ZAP70,10.0,83,19
267,EPH-B4,10.0,88,21
267,TIE2,10.0,105,24
267,FGF-R1,10.0,128,20
267,BRK,10.0,91,3
267,HER4,10.0,104,7
267,EPH-A2,10.0,94,2
267,IGF-1R,10.0,105,4
267,EPH-A4,10.0,91,2
267,IR,10.0,94,2
267,IRR,10.0,75,12
267,TrkA,10.0,90,3
267,DDR2,10.0,101,8
267,VEGFR1,10.0,89,9
267,PDGFRA,10.0,98,8
267,MKK1,10.0,107,7
267,MKK2,10.0,113,14
267,MKK6,10.0,74,4
267,ERK1,10.0,63,1
267,ERK2,10.0,88,13
267,ERK5,10.0,89,1
267,JNK1,10.0,103,3
267,JNK2,10.0,96,8
267,JNK3,10.0,86,10
267,p38 alpha MAPK,10.0,80,4
267,p38 beta MAPK,10.0,95,7
267,p38 gamma MAPK,10.0,70,1
267,p38 delta MAPK,10.0,70,2
267,ERK8,10.0,75,4
267,RSK1,10.0,63,9
267,RSK2,10.0,98,60
267,PDK1,10.0,77,7
267,PKB alpha ,10.0,53,0
267,PKB beta ,10.0,54,2
267,SGK1,10.0,30,1
267,S6K1,10.0,21,7
267,PKA,10.0,93,10
267,ROCK 2,10.0,87,8
267,PRK2,10.0,63,3
267,PKC alpha ,10.0,90,9
267,PKC gamma ,10.0,97,0
267,PKC zeta ,10.0,61,3
267,PKD1,10.0,93,10
267,STK33,10.0,92,9
267,MSK1,10.0,46,3
267,MNK1,10.0,83,0
267,MNK2,10.0,109,17
267,MAPKAP-K2 ,10.0,95,2
267,MAPKAP-K3,10.0,97,1
267,PRAK,10.0,76,11
267,CAMKK beta ,10.0,115,4
267,CAMK1,10.0,21,0
267,SmMLCK,10.0,42,30
267,PHK,10.0,72,0
267,DAPK1,10.0,43,8
267,CHK1,10.0,44,4
267,CHK2,10.0,76,14
267,GSK3 beta ,10.0,119,4
267,CDK2-Cyclin A,10.0,95,2
267,CDK9-Cyclin T1,10.0,83,3
267,PLK1,10.0,111,11
267,Aurora A,10.0,107,13
267,Aurora B,10.0,88,3
267,TLK1,10.0,104,14
267,LKB1,10.0,99,3
267,AMPK,10.0,105,10
267,AMPK (hum),10.0,94,11
267,MARK1,10.0,79,3
267,MARK2,10.0,89,7
267,MARK3,10.0,101,2
267,MARK4,10.0,102,9
267,BRSK1,10.0,89,6
267,BRSK2,10.0,64,3
267,MELK,10.0,75,5
267,NUAK1,10.0,61,4
267,SIK2,10.0,79,3
267,SIK3,10.0,101,1
267,TSSK1,10.0,83,15
267,CK1 gamma 2,10.0,90,7
267,CK1 delta ,10.0,93,12
267,CK2,10.0,79,11
267,TTBK1,10.0,129,28
267,TTBK2,10.0,154,2
267,DYRK1A,10.0,82,18
267,DYRK2,10.0,121,4
267,DYRK3,10.0,105,21
267,NEK2a,10.0,92,8
267,NEK6,10.0,63,0
267,IKK beta ,10.0,88,3
267,IKK epsilon ,10.0,101,2
267,TBK1,10.0,83,7
267,PIM1,10.0,94,2
267,PIM2,10.0,98,4
267,PIM3,10.0,64,2
267,SRPK1,10.0,80,3
267,EF2K,10.0,75,18
267,EIF2AK3,10.0,95,20
267,HIPK1,10.0,90,19
267,HIPK2,10.0,69,14
267,HIPK3,10.0,64,3
267,CLK2,10.0,64,7
267,PAK2,10.0,75,7
267,PAK4,10.0,70,1
267,PAK5,10.0,107,9
267,PAK6,10.0,28,1
267,MST2,10.0,81,15
267,MST3,10.0,70,6
267,MST4,10.0,72,3
267,GCK,10.0,92,9
267,MAP4K3,10.0,73,19
267,MAP4K5,10.0,73,0
267,MINK1,10.0,47,7
267,MEKK1,10.0,103,3
267,MLK1,10.0,80,2
267,MLK3,10.0,87,9
267,TESK1,10.0,103,6
267,TAO1,10.0,92,7
267,ASK1,10.0,83,0
267,TAK1,10.0,36,11
267,IRAK1,10.0,80,11
267,IRAK4,10.0,79,8
267,RIPK2,10.0,81,13
267,OSR1,10.0,106,26
267,TTK,10.0,86,1
267,MPSK1,10.0,97,20
267,WNK1,10.0,105,1
267,ULK1,10.0,97,14
267,ULK2,10.0,101,22
267,TGFBR1,10.0,98,0
267,Src,10.0,135,15
267,Lck,10.0,247,13
267,CSK,10.0,85,13
267,YES1,10.0,80,2
267,ABL,10.0,103,6
211,Lck,10.0,9,3
211,CSK,10.0,3,0
211,YES1,10.0,13,0
211,ABL,10.0,39,2
211,BTK,10.0,42,4
211,JAK2,10.0,83,13
211,SYK,10.0,52,6
211,ZAP70,10.0,101,10
211,TIE2,10.0,9,1
211,BRK,10.0,8,5
211,EPH-A2,10.0,64,5
211,EPH-A4,10.0,45,1
211,EPH-B1,10.0,86,2
211,EPH-B2,10.0,11,1
211,EPH-B3,10.0,51,2
211,EPH-B4,10.0,39,0
211,FGF-R1,10.0,15,2
211,HER4,10.0,5,1
211,IGF-1R,10.0,63,19
211,IR,10.0,31,11
211,IRR,10.0,29,5
211,TrkA,10.0,13,7
211,VEGFR1,10.0,2,1
211,MKK1,10.0,56,3
211,MKK2,10.0,63,2
211,MKK6,10.0,61,12
211,ERK1,10.0,84,7
211,ERK2,10.0,90,12
211,JNK1,10.0,75,1
211,JNK2,10.0,123,29
211,JNK3,10.0,86,2
211,p38 alpha MAPK,10.0,101,8
211,p38 beta MAPK,10.0,68,4
211,p38 gamma MAPK,10.0,88,10
211,p38 delta MAPK,10.0,80,3
211,ERK8,10.0,74,1
211,RSK1,10.0,46,5
211,RSK2,10.0,68,7
211,PDK1,10.0,102,14
211,PKB alpha ,10.0,78,1
211,PKB beta ,10.0,71,4
211,SGK1,10.0,84,1
211,S6K1,10.0,66,1
211,PKA,10.0,97,11
211,ROCK 2,10.0,69,6
211,PRK2,10.0,90,2
211,PKC alpha ,10.0,100,12
211,PKC gamma ,10.0,99,5
211,PKC zeta ,10.0,81,3
211,PKD1,10.0,30,6
211,STK33,10.0,113,101
211,MSK1,10.0,55,6
211,MNK1,10.0,84,6
211,MNK2,10.0,67,4
211,MAPKAP-K2 ,10.0,90,1
211,MAPKAP-K3,10.0,75,20
211,PRAK,10.0,83,11
211,CAMKK beta ,10.0,80,3
211,CAMK1,10.0,33,8
211,SmMLCK,10.0,44,6
211,PHK,10.0,92,7
211,DAPK1,10.0,84,5
211,CHK1,10.0,77,0
211,CHK2,10.0,35,9
211,GSK3 beta ,10.0,75,9
211,CDK2-Cyclin A,10.0,84,6
211,PLK1,10.0,76,3
211,Aurora A,10.0,10,1
211,Aurora B,10.0,13,1
211,TLK1,10.0,96,6
211,LKB1,10.0,100,0
211,AMPK,10.0,78,1
211,MARK1,10.0,88,11
211,MARK2,10.0,82,7
211,MARK3,10.0,76,14
211,MARK4,10.0,80,6
211,BRSK1,10.0,49,11
211,BRSK2,10.0,61,12
211,MELK,10.0,56,18
211,NUAK1,10.0,26,13
211,TSSK1,10.0,68,5
211,CK1 delta ,10.0,115,15
211,CK2,10.0,111,10
211,TTBK1,10.0,81,11
211,DYRK1A,10.0,87,1
211,DYRK2,10.0,79,2
211,DYRK3,10.0,68,5
211,NEK2a,10.0,35,2
211,NEK6,10.0,93,12
211,IKK beta ,10.0,90,12
211,IKK epsilon ,10.0,66,15
211,TBK1,10.0,90,7
211,PIM1,10.0,81,3
211,PIM2,10.0,97,15
211,PIM3,10.0,88,4
211,SRPK1,10.0,99,0
211,EF2K,10.0,90,6
211,EIF2AK3,10.0,28,2
211,HIPK1,10.0,75,14
211,HIPK2,10.0,66,2
211,HIPK3,10.0,110,8
211,CLK2,10.0,71,10
211,PAK2,10.0,55,4
211,PAK4,10.0,42,6
211,PAK5,10.0,50,3
211,PAK6,10.0,82,3
211,MST2,10.0,41,9
211,MST4,10.0,27,6
211,GCK,10.0,38,0
